START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
04/10/18,07:10 PM,07:10 PM,Yankees at Red Sox,Fenway Park - Boston,"Local TV: NESN- ESPN ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",04/10/18,04/10/18,10:10 PM,10:10 PM,FALSE,TRUE,04/10/18,06:10 PM,06:10 PM,FREE,BUSY
04/11/18,07:10 PM,07:10 PM,Yankees at Red Sox,Fenway Park - Boston,"Local TV: NESN- MLBN (out-of-market only) ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",04/11/18,04/11/18,10:10 PM,10:10 PM,FALSE,TRUE,04/11/18,06:10 PM,06:10 PM,FREE,BUSY
04/12/18,07:10 PM,07:10 PM,Yankees at Red Sox,Fenway Park - Boston,"Local TV: NESN+- MLBN (out-of-market only) ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",04/12/18,04/12/18,10:10 PM,10:10 PM,FALSE,TRUE,04/12/18,06:10 PM,06:10 PM,FREE,BUSY
04/13/18,07:10 PM,07:10 PM,Orioles at Red Sox,Fenway Park - Boston,"Local TV: NESN ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",04/13/18,04/13/18,10:10 PM,10:10 PM,FALSE,TRUE,04/13/18,06:10 PM,06:10 PM,FREE,BUSY
04/14/18,01:05 PM,01:05 PM,Orioles at Red Sox,Fenway Park - Boston,"Local TV: NESN- MLBN (out-of-market only) ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",04/14/18,04/14/18,04:05 PM,04:05 PM,FALSE,TRUE,04/14/18,12:05 PM,12:05 PM,FREE,BUSY
04/15/18,01:05 PM,01:05 PM,Orioles at Red Sox,Fenway Park - Boston,"Local TV: NESN- MLBN (out-of-market only) ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",04/15/18,04/15/18,04:05 PM,04:05 PM,FALSE,TRUE,04/15/18,12:05 PM,12:05 PM,FREE,BUSY
04/27/18,07:10 PM,07:10 PM,Rays at Red Sox,Fenway Park - Boston,"Local TV: NESN ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",04/27/18,04/27/18,10:10 PM,10:10 PM,FALSE,TRUE,04/27/18,06:10 PM,06:10 PM,FREE,BUSY
04/28/18,04:05 PM,04:05 PM,Rays at Red Sox,Fenway Park - Boston,"Local TV: NESN ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",04/28/18,04/28/18,07:05 PM,07:05 PM,FALSE,TRUE,04/28/18,03:05 PM,03:05 PM,FREE,BUSY
04/29/18,01:05 PM,01:05 PM,Rays at Red Sox,Fenway Park - Boston,"Local TV: NESN ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",04/29/18,04/29/18,04:05 PM,04:05 PM,FALSE,TRUE,04/29/18,12:05 PM,12:05 PM,FREE,BUSY
04/30/18,07:10 PM,07:10 PM,Royals at Red Sox,Fenway Park - Boston,"Local TV: NESN ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",04/30/18,04/30/18,10:10 PM,10:10 PM,FALSE,TRUE,04/30/18,06:10 PM,06:10 PM,FREE,BUSY
05/01/18,07:10 PM,07:10 PM,Royals at Red Sox,Fenway Park - Boston,"Local TV: NESN ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",05/01/18,05/01/18,10:10 PM,10:10 PM,FALSE,TRUE,05/01/18,06:10 PM,06:10 PM,FREE,BUSY
05/02/18,01:05 PM,01:05 PM,Royals at Red Sox,Fenway Park - Boston,"Local TV: NESN ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",05/02/18,05/02/18,04:05 PM,04:05 PM,FALSE,TRUE,05/02/18,12:05 PM,12:05 PM,FREE,BUSY
05/14/18,07:10 PM,07:10 PM,Athletics at Red Sox,Fenway Park - Boston,"Local TV: NESN ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",05/14/18,05/14/18,10:10 PM,10:10 PM,FALSE,TRUE,05/14/18,06:10 PM,06:10 PM,FREE,BUSY
05/15/18,07:10 PM,07:10 PM,Athletics at Red Sox,Fenway Park - Boston,"Local TV: NESN ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",05/15/18,05/15/18,10:10 PM,10:10 PM,FALSE,TRUE,05/15/18,06:10 PM,06:10 PM,FREE,BUSY
05/16/18,07:10 PM,07:10 PM,Athletics at Red Sox,Fenway Park - Boston,"Local TV: NESN ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",05/16/18,05/16/18,10:10 PM,10:10 PM,FALSE,TRUE,05/16/18,06:10 PM,06:10 PM,FREE,BUSY
05/17/18,07:10 PM,07:10 PM,Orioles at Red Sox,Fenway Park - Boston,"Local TV: NESN- MLBN (out-of-market only) ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",05/17/18,05/17/18,10:10 PM,10:10 PM,FALSE,TRUE,05/17/18,06:10 PM,06:10 PM,FREE,BUSY
05/18/18,07:10 PM,07:10 PM,Orioles at Red Sox,Fenway Park - Boston,"Local TV: NESN ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",05/18/18,05/18/18,10:10 PM,10:10 PM,FALSE,TRUE,05/18/18,06:10 PM,06:10 PM,FREE,BUSY
05/19/18,07:10 PM,07:10 PM,Orioles at Red Sox,Fenway Park - Boston,"Local TV: NESN- MLBN (out-of-market only) ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",05/19/18,05/19/18,10:10 PM,10:10 PM,FALSE,TRUE,05/19/18,06:10 PM,06:10 PM,FREE,BUSY
05/20/18,01:05 PM,01:05 PM,Orioles at Red Sox,Fenway Park - Boston,"Local TV: NESN ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",05/20/18,05/20/18,04:05 PM,04:05 PM,FALSE,TRUE,05/20/18,12:05 PM,12:05 PM,FREE,BUSY
05/25/18,07:10 PM,07:10 PM,Braves at Red Sox,Fenway Park - Boston,"Local TV: NESN ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",05/25/18,05/25/18,10:10 PM,10:10 PM,FALSE,TRUE,05/25/18,06:10 PM,06:10 PM,FREE,BUSY
05/26/18,01:05 PM,01:05 PM,Braves at Red Sox,Fenway Park - Boston,"Local TV: NESN- MLBN (out-of-market only) ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",05/26/18,05/26/18,04:05 PM,04:05 PM,FALSE,TRUE,05/26/18,12:05 PM,12:05 PM,FREE,BUSY
05/27/18,01:05 PM,01:05 PM,Braves at Red Sox,Fenway Park - Boston,"Local TV: NESN ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",05/27/18,05/27/18,04:05 PM,04:05 PM,FALSE,TRUE,05/27/18,12:05 PM,12:05 PM,FREE,BUSY
05/28/18,01:05 PM,01:05 PM,Blue Jays at Red Sox,Fenway Park - Boston,"Local TV: NESN ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",05/28/18,05/28/18,04:05 PM,04:05 PM,FALSE,TRUE,05/28/18,12:05 PM,12:05 PM,FREE,BUSY
05/29/18,07:10 PM,07:10 PM,Blue Jays at Red Sox,Fenway Park - Boston,"Local TV: NESN ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",05/29/18,05/29/18,10:10 PM,10:10 PM,FALSE,TRUE,05/29/18,06:10 PM,06:10 PM,FREE,BUSY
05/30/18,01:05 PM,01:05 PM,Blue Jays at Red Sox,Fenway Park - Boston,"Local TV: NESN- MLBN (out-of-market only) ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",05/30/18,05/30/18,04:05 PM,04:05 PM,FALSE,TRUE,05/30/18,12:05 PM,12:05 PM,FREE,BUSY
06/05/18,07:10 PM,07:10 PM,Tigers at Red Sox,Fenway Park - Boston,"Local TV: NESN ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",06/05/18,06/05/18,10:10 PM,10:10 PM,FALSE,TRUE,06/05/18,06:10 PM,06:10 PM,FREE,BUSY
06/06/18,07:10 PM,07:10 PM,Tigers at Red Sox,Fenway Park - Boston,"Local TV: NESN ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",06/06/18,06/06/18,10:10 PM,10:10 PM,FALSE,TRUE,06/06/18,06:10 PM,06:10 PM,FREE,BUSY
06/07/18,07:10 PM,07:10 PM,Tigers at Red Sox,Fenway Park - Boston,"Local TV: NESN ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",06/07/18,06/07/18,10:10 PM,10:10 PM,FALSE,TRUE,06/07/18,06:10 PM,06:10 PM,FREE,BUSY
06/08/18,07:10 PM,07:10 PM,White Sox at Red Sox,Fenway Park - Boston,"Local TV: NESN ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",06/08/18,06/08/18,10:10 PM,10:10 PM,FALSE,TRUE,06/08/18,06:10 PM,06:10 PM,FREE,BUSY
06/09/18,04:05 PM,04:05 PM,White Sox at Red Sox,Fenway Park - Boston,"Local TV: NESN- MLBN (out-of-market only) ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",06/09/18,06/09/18,07:05 PM,07:05 PM,FALSE,TRUE,06/09/18,03:05 PM,03:05 PM,FREE,BUSY
06/10/18,01:05 PM,01:05 PM,White Sox at Red Sox,Fenway Park - Boston,"Local TV: NESN- MLBN (out-of-market only) ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",06/10/18,06/10/18,04:05 PM,04:05 PM,FALSE,TRUE,06/10/18,12:05 PM,12:05 PM,FREE,BUSY
06/22/18,07:10 PM,07:10 PM,Mariners at Red Sox,Fenway Park - Boston,"Local TV: NESN ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",06/22/18,06/22/18,10:10 PM,10:10 PM,FALSE,TRUE,06/22/18,06:10 PM,06:10 PM,FREE,BUSY
06/23/18,07:15 PM,07:15 PM,Mariners at Red Sox,Fenway Park - Boston,"Local TV: FOX ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",06/23/18,06/23/18,10:15 PM,10:15 PM,FALSE,TRUE,06/23/18,06:15 PM,06:15 PM,FREE,BUSY
06/24/18,01:05 PM,01:05 PM,Mariners at Red Sox,Fenway Park - Boston,"Local TV: NESN- MLBN (out-of-market only) ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",06/24/18,06/24/18,04:05 PM,04:05 PM,FALSE,TRUE,06/24/18,12:05 PM,12:05 PM,FREE,BUSY
06/26/18,07:10 PM,07:10 PM,Angels at Red Sox,Fenway Park - Boston,"Local TV: NESN ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",06/26/18,06/26/18,10:10 PM,10:10 PM,FALSE,TRUE,06/26/18,06:10 PM,06:10 PM,FREE,BUSY
06/27/18,07:10 PM,07:10 PM,Angels at Red Sox,Fenway Park - Boston,"Local TV: NESN- MLBN (out-of-market only) ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",06/27/18,06/27/18,10:10 PM,10:10 PM,FALSE,TRUE,06/27/18,06:10 PM,06:10 PM,FREE,BUSY
06/28/18,07:10 PM,07:10 PM,Angels at Red Sox,Fenway Park - Boston,"Local TV: NESN ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",06/28/18,06/28/18,10:10 PM,10:10 PM,FALSE,TRUE,06/28/18,06:10 PM,06:10 PM,FREE,BUSY
07/09/18,07:10 PM,07:10 PM,Rangers at Red Sox,Fenway Park - Boston,"Local TV: NESN ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",07/09/18,07/09/18,10:10 PM,10:10 PM,FALSE,TRUE,07/09/18,06:10 PM,06:10 PM,FREE,BUSY
07/10/18,07:10 PM,07:10 PM,Rangers at Red Sox,Fenway Park - Boston,"Local TV: NESN ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",07/10/18,07/10/18,10:10 PM,10:10 PM,FALSE,TRUE,07/10/18,06:10 PM,06:10 PM,FREE,BUSY
07/11/18,07:10 PM,07:10 PM,Rangers at Red Sox,Fenway Park - Boston,"Local TV: NESN ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",07/11/18,07/11/18,10:10 PM,10:10 PM,FALSE,TRUE,07/11/18,06:10 PM,06:10 PM,FREE,BUSY
07/12/18,07:10 PM,07:10 PM,Blue Jays at Red Sox,Fenway Park - Boston,"Local TV: NESN ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",07/12/18,07/12/18,10:10 PM,10:10 PM,FALSE,TRUE,07/12/18,06:10 PM,06:10 PM,FREE,BUSY
07/13/18,07:10 PM,07:10 PM,Blue Jays at Red Sox,Fenway Park - Boston,"Local TV: NESN ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",07/13/18,07/13/18,10:10 PM,10:10 PM,FALSE,TRUE,07/13/18,06:10 PM,06:10 PM,FREE,BUSY
07/14/18,01:05 PM,01:05 PM,Blue Jays at Red Sox,Fenway Park - Boston,"Local TV: NESN ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",07/14/18,07/14/18,04:05 PM,04:05 PM,FALSE,TRUE,07/14/18,12:05 PM,12:05 PM,FREE,BUSY
07/15/18,01:05 PM,01:05 PM,Blue Jays at Red Sox,Fenway Park - Boston,"Local TV: NESN ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",07/15/18,07/15/18,04:05 PM,04:05 PM,FALSE,TRUE,07/15/18,12:05 PM,12:05 PM,FREE,BUSY
07/17/18,08:00 PM,08:00 PM,NL All-Stars at AL All-Stars,Nationals Park - Washington,"",07/17/18,07/17/18,11:00 PM,11:00 PM,FALSE,TRUE,07/17/18,07:00 PM,07:00 PM,FREE,BUSY
07/26/18,07:10 PM,07:10 PM,Twins at Red Sox,Fenway Park - Boston,"Local TV: NESN ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",07/26/18,07/26/18,10:10 PM,10:10 PM,FALSE,TRUE,07/26/18,06:10 PM,06:10 PM,FREE,BUSY
07/27/18,07:10 PM,07:10 PM,Twins at Red Sox,Fenway Park - Boston,"Local TV: NESN ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",07/27/18,07/27/18,10:10 PM,10:10 PM,FALSE,TRUE,07/27/18,06:10 PM,06:10 PM,FREE,BUSY
07/28/18,07:10 PM,07:10 PM,Twins at Red Sox,Fenway Park - Boston,"Local TV: NESN ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",07/28/18,07/28/18,10:10 PM,10:10 PM,FALSE,TRUE,07/28/18,06:10 PM,06:10 PM,FREE,BUSY
07/29/18,01:05 PM,01:05 PM,Twins at Red Sox,Fenway Park - Boston,"Local TV: NESN ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",07/29/18,07/29/18,04:05 PM,04:05 PM,FALSE,TRUE,07/29/18,12:05 PM,12:05 PM,FREE,BUSY
07/30/18,07:10 PM,07:10 PM,Phillies at Red Sox,Fenway Park - Boston,"Local TV: NESN ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",07/30/18,07/30/18,10:10 PM,10:10 PM,FALSE,TRUE,07/30/18,06:10 PM,06:10 PM,FREE,BUSY
07/31/18,07:10 PM,07:10 PM,Phillies at Red Sox,Fenway Park - Boston,"Local TV: NESN ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",07/31/18,07/31/18,10:10 PM,10:10 PM,FALSE,TRUE,07/31/18,06:10 PM,06:10 PM,FREE,BUSY
08/02/18,07:10 PM,07:10 PM,Yankees at Red Sox,Fenway Park - Boston,"Local TV: NESN ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",08/02/18,08/02/18,10:10 PM,10:10 PM,FALSE,TRUE,08/02/18,06:10 PM,06:10 PM,FREE,BUSY
08/03/18,07:10 PM,07:10 PM,Yankees at Red Sox,Fenway Park - Boston,"Local TV: NESN ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",08/03/18,08/03/18,10:10 PM,10:10 PM,FALSE,TRUE,08/03/18,06:10 PM,06:10 PM,FREE,BUSY
08/04/18,04:05 PM,04:05 PM,Yankees at Red Sox,Fenway Park - Boston,"Local TV: NESN- FS1 ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",08/04/18,08/04/18,07:05 PM,07:05 PM,FALSE,TRUE,08/04/18,03:05 PM,03:05 PM,FREE,BUSY
08/05/18,,,Yankees at Red Sox - Time TBD,Fenway Park - Boston,"Local TV: NESN ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",08/05/18,08/05/18,,,FALSE,TRUE,08/05/18,,,FREE,BUSY
08/17/18,07:10 PM,07:10 PM,Rays at Red Sox,Fenway Park - Boston,"Local TV: NESN ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",08/17/18,08/17/18,10:10 PM,10:10 PM,FALSE,TRUE,08/17/18,06:10 PM,06:10 PM,FREE,BUSY
08/18/18,07:10 PM,07:10 PM,Rays at Red Sox,Fenway Park - Boston,"Local TV: NESN ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",08/18/18,08/18/18,10:10 PM,10:10 PM,FALSE,TRUE,08/18/18,06:10 PM,06:10 PM,FREE,BUSY
08/19/18,01:05 PM,01:05 PM,Rays at Red Sox,Fenway Park - Boston,"Local TV: NESN ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",08/19/18,08/19/18,04:05 PM,04:05 PM,FALSE,TRUE,08/19/18,12:05 PM,12:05 PM,FREE,BUSY
08/20/18,07:10 PM,07:10 PM,Indians at Red Sox,Fenway Park - Boston,"Local TV: NESN ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",08/20/18,08/20/18,10:10 PM,10:10 PM,FALSE,TRUE,08/20/18,06:10 PM,06:10 PM,FREE,BUSY
08/21/18,07:10 PM,07:10 PM,Indians at Red Sox,Fenway Park - Boston,"Local TV: NESN ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",08/21/18,08/21/18,10:10 PM,10:10 PM,FALSE,TRUE,08/21/18,06:10 PM,06:10 PM,FREE,BUSY
08/22/18,07:10 PM,07:10 PM,Indians at Red Sox,Fenway Park - Boston,"Local TV: NESN ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",08/22/18,08/22/18,10:10 PM,10:10 PM,FALSE,TRUE,08/22/18,06:10 PM,06:10 PM,FREE,BUSY
08/23/18,01:05 PM,01:05 PM,Indians at Red Sox,Fenway Park - Boston,"Local TV: NESN ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",08/23/18,08/23/18,04:05 PM,04:05 PM,FALSE,TRUE,08/23/18,12:05 PM,12:05 PM,FREE,BUSY
08/28/18,07:10 PM,07:10 PM,Marlins at Red Sox,Fenway Park - Boston,"Local TV: NESN ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",08/28/18,08/28/18,10:10 PM,10:10 PM,FALSE,TRUE,08/28/18,06:10 PM,06:10 PM,FREE,BUSY
08/29/18,06:35 PM,06:35 PM,Marlins at Red Sox,Fenway Park - Boston,"Local TV: NESN ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",08/29/18,08/29/18,09:35 PM,09:35 PM,FALSE,TRUE,08/29/18,05:35 PM,05:35 PM,FREE,BUSY
09/07/18,07:10 PM,07:10 PM,Astros at Red Sox,Fenway Park - Boston,"Local TV: NESN ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",09/07/18,09/07/18,10:10 PM,10:10 PM,FALSE,TRUE,09/07/18,06:10 PM,06:10 PM,FREE,BUSY
09/08/18,04:05 PM,04:05 PM,Astros at Red Sox,Fenway Park - Boston,"Local TV: NESN- FS1 ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",09/08/18,09/08/18,07:05 PM,07:05 PM,FALSE,TRUE,09/08/18,03:05 PM,03:05 PM,FREE,BUSY
09/09/18,,,Astros at Red Sox - Time TBD,Fenway Park - Boston,"Local TV: NESN ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",09/09/18,09/09/18,,,FALSE,TRUE,09/09/18,,,FREE,BUSY
09/11/18,07:10 PM,07:10 PM,Blue Jays at Red Sox,Fenway Park - Boston,"Local TV: NESN ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",09/11/18,09/11/18,10:10 PM,10:10 PM,FALSE,TRUE,09/11/18,06:10 PM,06:10 PM,FREE,BUSY
09/12/18,07:10 PM,07:10 PM,Blue Jays at Red Sox,Fenway Park - Boston,"Local TV: NESN ----- Local Radio: WEEI 93.7- WCEC 1490 AM/103.7 FM",09/12/18,09/12/18,10:10 PM,10:10 PM,FALSE,TRUE,09/12/18,06:10 PM,06:10 PM,FREE,BUSY
