START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
02/24/18,02:05 PM,03:05 PM,Dodgers at Royals,Surprise Stadium - Surprise,"Local Radio: MLB.com",02/24/18,02/24/18,05:05 PM,06:05 PM,FALSE,TRUE,02/24/18,01:05 PM,02:05 PM,FREE,BUSY
02/27/18,02:05 PM,03:05 PM,Mariners at Royals,Surprise Stadium - Surprise,"Local Radio: MLB.com",02/27/18,02/27/18,05:05 PM,06:05 PM,FALSE,TRUE,02/27/18,01:05 PM,02:05 PM,FREE,BUSY
02/28/18,02:05 PM,03:05 PM,Reds at Royals,Surprise Stadium - Surprise,"Local Radio: KCSP 610",02/28/18,02/28/18,05:05 PM,06:05 PM,FALSE,TRUE,02/28/18,01:05 PM,02:05 PM,FREE,BUSY
03/03/18,02:05 PM,03:05 PM,White Sox at Royals,Surprise Stadium - Surprise,"Local Radio: MLB.com",03/03/18,03/03/18,05:05 PM,06:05 PM,FALSE,TRUE,03/03/18,01:05 PM,02:05 PM,FREE,BUSY
03/06/18,07:05 PM,08:05 PM,Padres at Royals,Surprise Stadium - Surprise,"Local TV: FSKC ----- Local Radio: KCSP 610",03/06/18,03/06/18,10:05 PM,11:05 PM,FALSE,TRUE,03/06/18,06:05 PM,07:05 PM,FREE,BUSY
03/07/18,02:05 PM,03:05 PM,Brewers at Royals,Surprise Stadium - Surprise,"Local Radio: KCSP 610",03/07/18,03/07/18,05:05 PM,06:05 PM,FALSE,TRUE,03/07/18,01:05 PM,02:05 PM,FREE,BUSY
03/09/18,02:05 PM,03:05 PM,D-backs at Royals,Surprise Stadium - Surprise,"Local Radio: MLB.com",03/09/18,03/09/18,05:05 PM,06:05 PM,FALSE,TRUE,03/09/18,01:05 PM,02:05 PM,FREE,BUSY
03/11/18,03:05 PM,04:05 PM,Indians at Royals,Surprise Stadium - Surprise,"Local TV: FSKC ----- Local Radio: KCSP 610",03/11/18,03/11/18,06:05 PM,07:05 PM,FALSE,TRUE,03/11/18,02:05 PM,03:05 PM,FREE,BUSY
03/12/18,08:05 PM,09:05 PM,Rangers at Royals,Surprise Stadium - Surprise,"Local TV: FSKC ----- Local Radio: KCSP 610",03/12/18,03/13/18,11:05 PM,12:05 AM,FALSE,TRUE,03/12/18,07:05 PM,08:05 PM,FREE,BUSY
03/12/18,02:05 PM,03:05 PM,Padres at Royals,Surprise Stadium - Surprise,"Local Radio: MLB.com",03/12/18,03/12/18,05:05 PM,06:05 PM,FALSE,TRUE,03/12/18,01:05 PM,02:05 PM,FREE,BUSY
03/13/18,03:05 PM,04:05 PM,Athletics at Royals,Surprise Stadium - Surprise,"Local Radio: KCSP 610",03/13/18,03/13/18,06:05 PM,07:05 PM,FALSE,TRUE,03/13/18,02:05 PM,03:05 PM,FREE,BUSY
03/14/18,03:05 PM,04:05 PM,Cubs at Royals,Surprise Stadium - Surprise,"Local Radio: KCSP 610",03/14/18,03/14/18,06:05 PM,07:05 PM,FALSE,TRUE,03/14/18,02:05 PM,03:05 PM,FREE,BUSY
03/17/18,02:05 PM,03:05 PM,Rangers at Royals,Surprise Stadium - Surprise,"Local TV: FSKC ----- Local Radio: KCSP 610",03/17/18,03/17/18,05:05 PM,06:05 PM,FALSE,TRUE,03/17/18,01:05 PM,02:05 PM,FREE,BUSY
03/20/18,08:05 PM,09:05 PM,Giants at Royals,Surprise Stadium - Surprise,"Local TV: FSKC ----- Local Radio: KCSP 610",03/20/18,03/21/18,11:05 PM,12:05 AM,FALSE,TRUE,03/20/18,07:05 PM,08:05 PM,FREE,BUSY
03/23/18,03:05 PM,04:05 PM,Dodgers at Royals,Surprise Stadium - Surprise,"Local Radio: KCSP 610",03/23/18,03/23/18,06:05 PM,07:05 PM,FALSE,TRUE,03/23/18,02:05 PM,03:05 PM,FREE,BUSY
03/25/18,02:05 PM,03:05 PM,Cubs at Royals,Surprise Stadium - Surprise,"Local Radio: KCSP 610",03/25/18,03/25/18,05:05 PM,06:05 PM,FALSE,TRUE,03/25/18,01:05 PM,02:05 PM,FREE,BUSY
03/29/18,03:15 PM,04:15 PM,White Sox at Royals,Kauffman Stadium - Kansas City,"Local TV: FSKC ----- Local Radio: KCSP 610- KYYS-1250 AM",03/29/18,03/29/18,06:15 PM,07:15 PM,FALSE,TRUE,03/29/18,02:15 PM,03:15 PM,FREE,BUSY
03/31/18,06:15 PM,07:15 PM,White Sox at Royals,Kauffman Stadium - Kansas City,"Local TV: FSKC ----- Local Radio: KCSP 610",03/31/18,03/31/18,09:15 PM,10:15 PM,FALSE,TRUE,03/31/18,05:15 PM,06:15 PM,FREE,BUSY
