START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
04/12/18,07:05 PM,07:05 PM,Rockies at Nationals,Nationals Park - Washington,"Local TV: MASN- MLBN (out-of-market only) ----- Local Radio: 106.7 The Fan",04/12/18,04/12/18,10:05 PM,10:05 PM,FALSE,TRUE,04/12/18,06:05 PM,06:05 PM,FREE,BUSY
04/13/18,07:05 PM,07:05 PM,Rockies at Nationals,Nationals Park - Washington,"Local TV: MASN 2- MLBN (out-of-market only) ----- Local Radio: 106.7 The Fan",04/13/18,04/13/18,10:05 PM,10:05 PM,FALSE,TRUE,04/13/18,06:05 PM,06:05 PM,FREE,BUSY
04/14/18,01:05 PM,01:05 PM,Rockies at Nationals,Nationals Park - Washington,"Local TV: MASN 2 ----- Local Radio: 106.7 The Fan",04/14/18,04/14/18,04:05 PM,04:05 PM,FALSE,TRUE,04/14/18,12:05 PM,12:05 PM,FREE,BUSY
04/15/18,01:35 PM,01:35 PM,Rockies at Nationals,Nationals Park - Washington,"Local TV: MASN 2 ----- Local Radio: 106.7 The Fan",04/15/18,04/15/18,04:35 PM,04:35 PM,FALSE,TRUE,04/15/18,12:35 PM,12:35 PM,FREE,BUSY
04/27/18,07:05 PM,07:05 PM,D-backs at Nationals,Nationals Park - Washington,"Local TV: MASN- MLBN (out-of-market only) ----- Local Radio: 106.7 The Fan",04/27/18,04/27/18,10:05 PM,10:05 PM,FALSE,TRUE,04/27/18,06:05 PM,06:05 PM,FREE,BUSY
04/28/18,04:05 PM,04:05 PM,D-backs at Nationals,Nationals Park - Washington,"Local TV: MASN- FS1- FOX Deportes ----- Local Radio: 106.7 The Fan",04/28/18,04/28/18,07:05 PM,07:05 PM,FALSE,TRUE,04/28/18,03:05 PM,03:05 PM,FREE,BUSY
04/29/18,01:35 PM,01:35 PM,D-backs at Nationals,Nationals Park - Washington,"Local TV: MASN- MLBN (out-of-market only) ----- Local Radio: 106.7 The Fan",04/29/18,04/29/18,04:35 PM,04:35 PM,FALSE,TRUE,04/29/18,12:35 PM,12:35 PM,FREE,BUSY
04/30/18,07:05 PM,07:05 PM,Pirates at Nationals,Nationals Park - Washington,"Local TV: MASN ----- Local Radio: 106.7 The Fan",04/30/18,04/30/18,10:05 PM,10:05 PM,FALSE,TRUE,04/30/18,06:05 PM,06:05 PM,FREE,BUSY
05/01/18,07:05 PM,07:05 PM,Pirates at Nationals,Nationals Park - Washington,"Local TV: MASN ----- Local Radio: 106.7 The Fan",05/01/18,05/01/18,10:05 PM,10:05 PM,FALSE,TRUE,05/01/18,06:05 PM,06:05 PM,FREE,BUSY
05/02/18,07:05 PM,07:05 PM,Pirates at Nationals,Nationals Park - Washington,"Local TV: MASN ----- Local Radio: 106.7 The Fan",05/02/18,05/02/18,10:05 PM,10:05 PM,FALSE,TRUE,05/02/18,06:05 PM,06:05 PM,FREE,BUSY
05/03/18,01:05 PM,01:05 PM,Pirates at Nationals,Nationals Park - Washington,"Local TV: MASN- MLBN (out-of-market only) ----- Local Radio: 106.7 The Fan",05/03/18,05/03/18,04:05 PM,04:05 PM,FALSE,TRUE,05/03/18,12:05 PM,12:05 PM,FREE,BUSY
05/04/18,07:05 PM,07:05 PM,Phillies at Nationals,Nationals Park - Washington,"Local TV: MASN ----- Local Radio: 106.7 The Fan",05/04/18,05/04/18,10:05 PM,10:05 PM,FALSE,TRUE,05/04/18,06:05 PM,06:05 PM,FREE,BUSY
05/05/18,04:05 PM,04:05 PM,Phillies at Nationals,Nationals Park - Washington,"Local TV: MASN ----- Local Radio: 106.7 The Fan",05/05/18,05/05/18,07:05 PM,07:05 PM,FALSE,TRUE,05/05/18,03:05 PM,03:05 PM,FREE,BUSY
05/06/18,01:35 PM,01:35 PM,Phillies at Nationals,Nationals Park - Washington,"Local TV: MASN ----- Local Radio: 106.7 The Fan",05/06/18,05/06/18,04:35 PM,04:35 PM,FALSE,TRUE,05/06/18,12:35 PM,12:35 PM,FREE,BUSY
05/15/18,07:05 PM,07:05 PM,Yankees at Nationals,Nationals Park - Washington,"Local TV: MASN- MLBN (out-of-market only) ----- Local Radio: 106.7 The Fan",05/15/18,05/15/18,10:05 PM,10:05 PM,FALSE,TRUE,05/15/18,06:05 PM,06:05 PM,FREE,BUSY
05/19/18,02:05 PM,02:05 PM,Dodgers at Nationals,Nationals Park - Washington,"Local TV: MASN ----- Local Radio: 106.7 The Fan",05/19/18,05/19/18,05:05 PM,05:05 PM,FALSE,TRUE,05/19/18,01:05 PM,01:05 PM,FREE,BUSY
05/19/18,08:05 PM,08:05 PM,Dodgers at Nationals,Nationals Park - Washington,"Local TV: MASN ----- Local Radio: 106.7 The Fan",05/19/18,05/19/18,11:05 PM,11:05 PM,FALSE,TRUE,05/19/18,07:05 PM,07:05 PM,FREE,BUSY
05/20/18,01:35 PM,01:35 PM,Dodgers at Nationals,Nationals Park - Washington,"Local TV: MASN- MLBN (out-of-market only) ----- Local Radio: 106.7 The Fan",05/20/18,05/20/18,04:35 PM,04:35 PM,FALSE,TRUE,05/20/18,12:35 PM,12:35 PM,FREE,BUSY
05/21/18,07:05 PM,07:05 PM,Padres at Nationals,Nationals Park - Washington,"Local TV: MASN ----- Local Radio: 106.7 The Fan",05/21/18,05/21/18,10:05 PM,10:05 PM,FALSE,TRUE,05/21/18,06:05 PM,06:05 PM,FREE,BUSY
05/22/18,07:05 PM,07:05 PM,Padres at Nationals,Nationals Park - Washington,"Local TV: MASN ----- Local Radio: 106.7 The Fan",05/22/18,05/22/18,10:05 PM,10:05 PM,FALSE,TRUE,05/22/18,06:05 PM,06:05 PM,FREE,BUSY
05/23/18,04:05 PM,04:05 PM,Padres at Nationals,Nationals Park - Washington,"Local TV: MASN ----- Local Radio: 106.7 The Fan",05/23/18,05/23/18,07:05 PM,07:05 PM,FALSE,TRUE,05/23/18,03:05 PM,03:05 PM,FREE,BUSY
06/05/18,07:05 PM,07:05 PM,Rays at Nationals,Nationals Park - Washington,"Local TV: MASN 2 ----- Local Radio: 106.7 The Fan",06/05/18,06/05/18,10:05 PM,10:05 PM,FALSE,TRUE,06/05/18,06:05 PM,06:05 PM,FREE,BUSY
06/06/18,01:05 PM,01:05 PM,Rays at Nationals,Nationals Park - Washington,"Local TV: MASN 2 ----- Local Radio: 106.7 The Fan",06/06/18,06/06/18,04:05 PM,04:05 PM,FALSE,TRUE,06/06/18,12:05 PM,12:05 PM,FREE,BUSY
06/08/18,07:05 PM,07:05 PM,Giants at Nationals,Nationals Park - Washington,"Local TV: MASN ----- Local Radio: 106.7 The Fan",06/08/18,06/08/18,10:05 PM,10:05 PM,FALSE,TRUE,06/08/18,06:05 PM,06:05 PM,FREE,BUSY
06/09/18,12:05 PM,12:05 PM,Giants at Nationals,Nationals Park - Washington,"Local TV: MASN- MLBN (out-of-market only) ----- Local Radio: 106.7 The Fan",06/09/18,06/09/18,03:05 PM,03:05 PM,FALSE,TRUE,06/09/18,11:05 AM,11:05 AM,FREE,BUSY
06/10/18,04:05 PM,04:05 PM,Giants at Nationals,Nationals Park - Washington,"Local TV: MASN 2 ----- Local Radio: 106.7 The Fan",06/10/18,06/10/18,07:05 PM,07:05 PM,FALSE,TRUE,06/10/18,03:05 PM,03:05 PM,FREE,BUSY
06/18/18,05:05 PM,05:05 PM,Yankees at Nationals,Nationals Park - Washington,"Local TV: MASN- MLBN (out-of-market only) ----- Local Radio: 106.7 The Fan",06/18/18,06/18/18,08:05 PM,08:05 PM,FALSE,TRUE,06/18/18,04:05 PM,04:05 PM,FREE,BUSY
06/19/18,07:05 PM,07:05 PM,Orioles at Nationals,Nationals Park - Washington,"Local TV: MASN- MLBN (out-of-market only) ----- Local Radio: 106.7 The Fan",06/19/18,06/19/18,10:05 PM,10:05 PM,FALSE,TRUE,06/19/18,06:05 PM,06:05 PM,FREE,BUSY
06/20/18,07:05 PM,07:05 PM,Orioles at Nationals,Nationals Park - Washington,"Local TV: MASN ----- Local Radio: 106.7 The Fan",06/20/18,06/20/18,10:05 PM,10:05 PM,FALSE,TRUE,06/20/18,06:05 PM,06:05 PM,FREE,BUSY
06/21/18,07:05 PM,07:05 PM,Orioles at Nationals,Nationals Park - Washington,"Local TV: MASN ----- Local Radio: 106.7 The Fan",06/21/18,06/21/18,10:05 PM,10:05 PM,FALSE,TRUE,06/21/18,06:05 PM,06:05 PM,FREE,BUSY
06/22/18,07:05 PM,07:05 PM,Phillies at Nationals,Nationals Park - Washington,"Local TV: MASN ----- Local Radio: 106.7 The Fan",06/22/18,06/22/18,10:05 PM,10:05 PM,FALSE,TRUE,06/22/18,06:05 PM,06:05 PM,FREE,BUSY
06/23/18,04:05 PM,04:05 PM,Phillies at Nationals,Nationals Park - Washington,"Local TV: MASN ----- Local Radio: 106.7 The Fan",06/23/18,06/23/18,07:05 PM,07:05 PM,FALSE,TRUE,06/23/18,03:05 PM,03:05 PM,FREE,BUSY
06/24/18,01:35 PM,01:35 PM,Phillies at Nationals,Nationals Park - Washington,"Local TV: MASN ----- Local Radio: 106.7 The Fan",06/24/18,06/24/18,04:35 PM,04:35 PM,FALSE,TRUE,06/24/18,12:35 PM,12:35 PM,FREE,BUSY
07/02/18,07:05 PM,07:05 PM,Red Sox at Nationals,Nationals Park - Washington,"Local TV: MASN ----- Local Radio: 106.7 The Fan",07/02/18,07/02/18,10:05 PM,10:05 PM,FALSE,TRUE,07/02/18,06:05 PM,06:05 PM,FREE,BUSY
07/03/18,06:05 PM,06:05 PM,Red Sox at Nationals,Nationals Park - Washington,"Local TV: MASN ----- Local Radio: 106.7 The Fan",07/03/18,07/03/18,09:05 PM,09:05 PM,FALSE,TRUE,07/03/18,05:05 PM,05:05 PM,FREE,BUSY
07/04/18,11:05 AM,11:05 AM,Red Sox at Nationals,Nationals Park - Washington,"Local TV: MASN ----- Local Radio: 106.7 The Fan",07/04/18,07/04/18,02:05 PM,02:05 PM,FALSE,TRUE,07/04/18,10:05 AM,10:05 AM,FREE,BUSY
07/05/18,07:05 PM,07:05 PM,Marlins at Nationals,Nationals Park - Washington,"Local TV: MASN ----- Local Radio: 106.7 The Fan",07/05/18,07/05/18,10:05 PM,10:05 PM,FALSE,TRUE,07/05/18,06:05 PM,06:05 PM,FREE,BUSY
07/06/18,07:05 PM,07:05 PM,Marlins at Nationals,Nationals Park - Washington,"Local TV: MASN ----- Local Radio: 106.7 The Fan",07/06/18,07/06/18,10:05 PM,10:05 PM,FALSE,TRUE,07/06/18,06:05 PM,06:05 PM,FREE,BUSY
07/07/18,07:15 PM,07:15 PM,Marlins at Nationals,Nationals Park - Washington,"Local TV: FOX ----- Local Radio: 106.7 The Fan",07/07/18,07/07/18,10:15 PM,10:15 PM,FALSE,TRUE,07/07/18,06:15 PM,06:15 PM,FREE,BUSY
07/08/18,01:35 PM,01:35 PM,Marlins at Nationals,Nationals Park - Washington,"Local TV: MASN ----- Local Radio: 106.7 The Fan",07/08/18,07/08/18,04:35 PM,04:35 PM,FALSE,TRUE,07/08/18,12:35 PM,12:35 PM,FREE,BUSY
07/17/18,08:00 PM,08:00 PM,NL All-Stars at AL All-Stars,Nationals Park - Washington,"",07/17/18,07/17/18,11:00 PM,11:00 PM,FALSE,TRUE,07/17/18,07:00 PM,07:00 PM,FREE,BUSY
07/20/18,07:05 PM,07:05 PM,Braves at Nationals,Nationals Park - Washington,"Local TV: MASN 2 ----- Local Radio: 106.7 The Fan",07/20/18,07/20/18,10:05 PM,10:05 PM,FALSE,TRUE,07/20/18,06:05 PM,06:05 PM,FREE,BUSY
07/21/18,07:05 PM,07:05 PM,Braves at Nationals,Nationals Park - Washington,"Local TV: MASN 2 ----- Local Radio: 106.7 The Fan",07/21/18,07/21/18,10:05 PM,10:05 PM,FALSE,TRUE,07/21/18,06:05 PM,06:05 PM,FREE,BUSY
07/22/18,01:35 PM,01:35 PM,Braves at Nationals,Nationals Park - Washington,"Local TV: MASN 2 ----- Local Radio: 106.7 The Fan",07/22/18,07/22/18,04:35 PM,04:35 PM,FALSE,TRUE,07/22/18,12:35 PM,12:35 PM,FREE,BUSY
07/31/18,07:05 PM,07:05 PM,Mets at Nationals,Nationals Park - Washington,"Local TV: MASN 2 ----- Local Radio: 106.7 The Fan",07/31/18,07/31/18,10:05 PM,10:05 PM,FALSE,TRUE,07/31/18,06:05 PM,06:05 PM,FREE,BUSY
08/01/18,12:05 PM,12:05 PM,Mets at Nationals,Nationals Park - Washington,"Local TV: MASN 2 ----- Local Radio: 106.7 The Fan",08/01/18,08/01/18,03:05 PM,03:05 PM,FALSE,TRUE,08/01/18,11:05 AM,11:05 AM,FREE,BUSY
08/02/18,07:05 PM,07:05 PM,Reds at Nationals,Nationals Park - Washington,"Local TV: MASN ----- Local Radio: 106.7 The Fan",08/02/18,08/02/18,10:05 PM,10:05 PM,FALSE,TRUE,08/02/18,06:05 PM,06:05 PM,FREE,BUSY
08/03/18,07:05 PM,07:05 PM,Reds at Nationals,Nationals Park - Washington,"Local TV: MASN ----- Local Radio: 106.7 The Fan",08/03/18,08/03/18,10:05 PM,10:05 PM,FALSE,TRUE,08/03/18,06:05 PM,06:05 PM,FREE,BUSY
08/04/18,07:05 PM,07:05 PM,Reds at Nationals,Nationals Park - Washington,"Local TV: MASN ----- Local Radio: 106.7 The Fan",08/04/18,08/04/18,10:05 PM,10:05 PM,FALSE,TRUE,08/04/18,06:05 PM,06:05 PM,FREE,BUSY
08/05/18,01:35 PM,01:35 PM,Reds at Nationals,Nationals Park - Washington,"Local TV: MASN ----- Local Radio: 106.7 The Fan",08/05/18,08/05/18,04:35 PM,04:35 PM,FALSE,TRUE,08/05/18,12:35 PM,12:35 PM,FREE,BUSY
08/07/18,07:05 PM,07:05 PM,Braves at Nationals,Nationals Park - Washington,"Local TV: MASN ----- Local Radio: 106.7 The Fan",08/07/18,08/07/18,10:05 PM,10:05 PM,FALSE,TRUE,08/07/18,06:05 PM,06:05 PM,FREE,BUSY
08/08/18,07:05 PM,07:05 PM,Braves at Nationals,Nationals Park - Washington,"Local TV: MASN ----- Local Radio: 106.7 The Fan",08/08/18,08/08/18,10:05 PM,10:05 PM,FALSE,TRUE,08/08/18,06:05 PM,06:05 PM,FREE,BUSY
08/09/18,01:05 PM,01:05 PM,Braves at Nationals,Nationals Park - Washington,"Local TV: MASN ----- Local Radio: 106.7 The Fan",08/09/18,08/09/18,04:05 PM,04:05 PM,FALSE,TRUE,08/09/18,12:05 PM,12:05 PM,FREE,BUSY
08/17/18,07:05 PM,07:05 PM,Marlins at Nationals,Nationals Park - Washington,"Local TV: MASN 2 ----- Local Radio: 106.7 The Fan",08/17/18,08/17/18,10:05 PM,10:05 PM,FALSE,TRUE,08/17/18,06:05 PM,06:05 PM,FREE,BUSY
08/18/18,07:05 PM,07:05 PM,Marlins at Nationals,Nationals Park - Washington,"Local TV: MASN 2 ----- Local Radio: 106.7 The Fan",08/18/18,08/18/18,10:05 PM,10:05 PM,FALSE,TRUE,08/18/18,06:05 PM,06:05 PM,FREE,BUSY
08/19/18,01:35 PM,01:35 PM,Marlins at Nationals,Nationals Park - Washington,"Local TV: MASN 2 ----- Local Radio: 106.7 The Fan",08/19/18,08/19/18,04:35 PM,04:35 PM,FALSE,TRUE,08/19/18,12:35 PM,12:35 PM,FREE,BUSY
08/21/18,07:05 PM,07:05 PM,Phillies at Nationals,Nationals Park - Washington,"Local TV: MASN 2 ----- Local Radio: 106.7 The Fan",08/21/18,08/21/18,10:05 PM,10:05 PM,FALSE,TRUE,08/21/18,06:05 PM,06:05 PM,FREE,BUSY
08/22/18,07:05 PM,07:05 PM,Phillies at Nationals,Nationals Park - Washington,"Local TV: MASN ----- Local Radio: 106.7 The Fan",08/22/18,08/22/18,10:05 PM,10:05 PM,FALSE,TRUE,08/22/18,06:05 PM,06:05 PM,FREE,BUSY
08/23/18,01:05 PM,01:05 PM,Phillies at Nationals,Nationals Park - Washington,"Local TV: MASN ----- Local Radio: 106.7 The Fan",08/23/18,08/23/18,04:05 PM,04:05 PM,FALSE,TRUE,08/23/18,12:05 PM,12:05 PM,FREE,BUSY
08/31/18,07:05 PM,07:05 PM,Brewers at Nationals,Nationals Park - Washington,"Local TV: MASN ----- Local Radio: 106.7 The Fan",08/31/18,08/31/18,10:05 PM,10:05 PM,FALSE,TRUE,08/31/18,06:05 PM,06:05 PM,FREE,BUSY
09/01/18,07:05 PM,07:05 PM,Brewers at Nationals,Nationals Park - Washington,"Local TV: MASN ----- Local Radio: 106.7 The Fan",09/01/18,09/01/18,10:05 PM,10:05 PM,FALSE,TRUE,09/01/18,06:05 PM,06:05 PM,FREE,BUSY
09/02/18,01:35 PM,01:35 PM,Brewers at Nationals,Nationals Park - Washington,"Local TV: MASN ----- Local Radio: 106.7 The Fan",09/02/18,09/02/18,04:35 PM,04:35 PM,FALSE,TRUE,09/02/18,12:35 PM,12:35 PM,FREE,BUSY
09/03/18,01:05 PM,01:05 PM,Cardinals at Nationals,Nationals Park - Washington,"Local TV: MASN- ESPN (out-of-market only) ----- Local Radio: 106.7 The Fan",09/03/18,09/03/18,04:05 PM,04:05 PM,FALSE,TRUE,09/03/18,12:05 PM,12:05 PM,FREE,BUSY
09/04/18,07:05 PM,07:05 PM,Cardinals at Nationals,Nationals Park - Washington,"Local TV: MASN ----- Local Radio: 106.7 The Fan",09/04/18,09/04/18,10:05 PM,10:05 PM,FALSE,TRUE,09/04/18,06:05 PM,06:05 PM,FREE,BUSY
09/05/18,07:05 PM,07:05 PM,Cardinals at Nationals,Nationals Park - Washington,"Local TV: MASN ----- Local Radio: 106.7 The Fan",09/05/18,09/05/18,10:05 PM,10:05 PM,FALSE,TRUE,09/05/18,06:05 PM,06:05 PM,FREE,BUSY
09/06/18,07:05 PM,07:05 PM,Cubs at Nationals,Nationals Park - Washington,"Local TV: MASN ----- Local Radio: 106.7 The Fan",09/06/18,09/06/18,10:05 PM,10:05 PM,FALSE,TRUE,09/06/18,06:05 PM,06:05 PM,FREE,BUSY
09/07/18,07:05 PM,07:05 PM,Cubs at Nationals,Nationals Park - Washington,"Local TV: MASN ----- Local Radio: 106.7 The Fan",09/07/18,09/07/18,10:05 PM,10:05 PM,FALSE,TRUE,09/07/18,06:05 PM,06:05 PM,FREE,BUSY
09/08/18,07:05 PM,07:05 PM,Cubs at Nationals,Nationals Park - Washington,"Local TV: MASN ----- Local Radio: 106.7 The Fan",09/08/18,09/08/18,10:05 PM,10:05 PM,FALSE,TRUE,09/08/18,06:05 PM,06:05 PM,FREE,BUSY
09/09/18,01:35 PM,01:35 PM,Cubs at Nationals,Nationals Park - Washington,"Local TV: MASN ----- Local Radio: 106.7 The Fan",09/09/18,09/09/18,04:35 PM,04:35 PM,FALSE,TRUE,09/09/18,12:35 PM,12:35 PM,FREE,BUSY
09/20/18,07:05 PM,07:05 PM,Mets at Nationals,Nationals Park - Washington,"Local TV: MASN ----- Local Radio: 106.7 The Fan",09/20/18,09/20/18,10:05 PM,10:05 PM,FALSE,TRUE,09/20/18,06:05 PM,06:05 PM,FREE,BUSY
09/21/18,07:05 PM,07:05 PM,Mets at Nationals,Nationals Park - Washington,"Local TV: MASN 2 ----- Local Radio: 106.7 The Fan",09/21/18,09/21/18,10:05 PM,10:05 PM,FALSE,TRUE,09/21/18,06:05 PM,06:05 PM,FREE,BUSY
09/22/18,04:05 PM,04:05 PM,Mets at Nationals,Nationals Park - Washington,"Local TV: MASN 2 ----- Local Radio: 106.7 The Fan",09/22/18,09/22/18,07:05 PM,07:05 PM,FALSE,TRUE,09/22/18,03:05 PM,03:05 PM,FREE,BUSY
09/23/18,01:35 PM,01:35 PM,Mets at Nationals,Nationals Park - Washington,"Local TV: MASN 2 ----- Local Radio: 106.7 The Fan",09/23/18,09/23/18,04:35 PM,04:35 PM,FALSE,TRUE,09/23/18,12:35 PM,12:35 PM,FREE,BUSY
09/24/18,07:05 PM,07:05 PM,Marlins at Nationals,Nationals Park - Washington,"Local TV: MASN 2 ----- Local Radio: 106.7 The Fan",09/24/18,09/24/18,10:05 PM,10:05 PM,FALSE,TRUE,09/24/18,06:05 PM,06:05 PM,FREE,BUSY
09/25/18,07:05 PM,07:05 PM,Marlins at Nationals,Nationals Park - Washington,"Local TV: MASN 2 ----- Local Radio: 106.7 The Fan",09/25/18,09/25/18,10:05 PM,10:05 PM,FALSE,TRUE,09/25/18,06:05 PM,06:05 PM,FREE,BUSY
09/26/18,04:05 PM,04:05 PM,Marlins at Nationals,Nationals Park - Washington,"Local TV: MASN ----- Local Radio: 106.7 The Fan",09/26/18,09/26/18,07:05 PM,07:05 PM,FALSE,TRUE,09/26/18,03:05 PM,03:05 PM,FREE,BUSY
